PassengerId,Survived
786,0.3310824220079699
787,0.33160207045500717
788,0.37732859686126946
789,0.35925294909003697
790,0.4831926976968799
791,0.33213947743318817
792,0.3707220004536553
793,0.4627915279901672
794,0.3806494421851352
795,0.3324477147951818
796,0.34323855939798004
797,0.3705723214054443
798,0.33411257708990055
799,0.3310384485022808
800,0.3668108953803476
801,0.34323855939798004
802,0.3712505281662644
803,0.5694484203946912
804,0.33376036622221783
805,0.3305010415240998
806,0.33219233020444905
807,0.31575511834230485
808,0.33219233020444905
809,0.34323855939798004
810,0.4280144045004859
811,0.3324301676751232
812,0.3668108953803476
813,0.33795328227188864
814,0.3818739351897081
815,0.3327737106883191
816,0.31575511834230485
817,0.33250944683201455
818,0.39398609907402915
819,0.3293911333276206
820,0.3747388110694847
821,0.5134244828581227
822,0.3340686035842115
823,0.31575511834230485
824,0.3421286512015009
825,0.39965889271900557
826,0.3304481887528389
827,0.4351935021263983
828,0.39398609907402915
829,0.33213947743318817
830,0.4848839863772292
831,0.3463128993966849
832,0.35539469678799024
833,0.3310384485022808
834,0.3323597677838036
835,0.33330223840092826
836,0.4915609826761629
837,0.3340686035842115
838,0.3327737106883191
839,0.4351935021263983
840,0.3785442106002705
841,0.33250944683201455
842,0.33795328227188864
843,0.381292554705838
844,0.32936470694199016
845,0.3340686035842115
846,0.33171665526310085
847,0.4627915279901672
848,0.3324477147951818
849,0.3855207764067111
850,0.5041312743817736
851,0.3818739351897081
852,0.33219233020444905
853,0.3479864295458905
854,0.3990510858495051
855,0.3707220004536553
856,0.33552205479388664
857,0.6643015976879731
858,0.37188476142139537
859,0.35646929933326715
860,0.3310384485022808
861,0.34558162845351886
862,0.3400673931223252
863,0.3705723214054443
864,0.4627915279901672
865,0.34323855939798004
866,0.34323855939798004
867,0.3450531007409097
868,0.422508837023779
869,0.33583917142145214
870,0.33929214867347013
871,0.3324477147951818
872,0.4268605227983176
873,0.32632567259448764
874,0.33478211599623386
875,0.36649377875278216
876,0.33102956923670895
877,0.33657023095353306
878,0.3324477147951818
879,0.3324477147951818
880,0.4915609826761629
881,0.3707220004536553
882,0.3324477147951818
883,0.33798858792309094
884,0.33795328227188864
885,0.33065959983788257
886,0.37732859686126946
887,0.34323855939798004
888,0.37917844385540145
889,0.36533101778504207
890,0.37917844385540145
891,0.33213947743318817
